,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,State,Legislature,Status,Summary,Agg_Name,Size,tsne-2d-one,tsne-2d-two,Regions,Bill_Status
21,0.4952644641661848,-0.4689840377925254,0.022437198692440877,0.00817844038624835,0.2088710226484757,-0.032037426462184666,-0.06522386837573661,-0.026003271735000204,-0.006346148224647708,0.13006713322659602,0.08246037436219215,0.03845772213248243,-0.008895825744498395,-0.024540086831034584,0.05294435576799934,0.05815683317102425,-0.055729449833404214,-0.050900328984702724,-0.021581535547446896,0.020769880345570518,AR,filler,-,Provides Funding from the Hazard Mitigation Disaster Fund.,filler,1,3.7265193,-9.771326,South,
26,-1.024722628525281,-0.3364358076513403,0.19014229929423587,-0.03559590026579867,0.2045726257832111,0.004587275592280416,0.0529789850240995,0.02161627446367822,-0.03985641460172975,0.01731868460886215,-0.007582017474178336,-0.010084319337314218,-0.050274112419072516,0.01762758257327931,0.028867775255279466,0.006087894660114872,-0.01191871597037577,0.023094878549152605,-0.018135197785240524,-0.013746322706956348,AR,S,Enacted - Act No.  446,Concerns county and municipal regulation of residential building design elements.,ARS170.0,1,9.483754,11.771693,South,Enacted 
27,-1.1239016002924376,-0.2846545921297606,0.11218085084052819,-0.07176814451092324,0.17974187014634233,-0.02172412660466728,0.0560039121760475,0.03304486179564199,-0.02424694870260548,0.007516493711620656,-0.03620249201715851,-0.006714352834241391,-0.0497782827357662,0.004746888973345454,0.017171353703788698,0.0021652459029328926,-0.020166226308175127,0.031438202194962815,-0.01579387355028253,-0.02185018235432837,AR,H,Enacted - Act No.  103,Provides for the Natural Resources Commission Appropriation for the upcoming fiscal year.,ARH1148.0,1,9.294723,13.361577,South,Enacted 
28,-0.744699245087786,0.43664454274567405,0.13649963894647715,0.10359459116426994,-0.1026684947472652,0.02250561808509613,0.03201768311236173,0.006471825826765938,-0.0681302822730332,0.005720990848861021,-0.046281472971970966,0.008069705508518165,-0.06808998478399757,0.03205293690122061,-0.04041004608000595,-0.01931544472123777,0.05345759553892472,-0.006059897193206477,0.008020171639547623,0.006116150050732541,AR,H,Failed - Died,"Creates the Transformation and Efficiencies Act, establishes the cabinet level department of the Department of Finance and Administration, transfers various state agencies.",ARH1360.0,1,-5.507737,11.941461,South,Failed 
29,0.24049457750310776,0.47038046530265365,-0.31193006207420715,-0.09563532986508645,0.0726354540683837,0.009349287765072824,0.09824049716888725,0.10243356260048389,-0.24369333719181777,-0.002822245086668639,-0.03651414530664147,0.0748806854618728,0.056462576810440084,0.050406328548198806,0.052569403081552446,-0.014361044856802964,0.04694722720131975,-0.0020236899004472506,-0.03398347221799863,-0.014673323529812533,CA,SJR,Failed - SENATE,Urges the U.S. Congress to include and approve in its 2021 budget an appropriation of approximately a specified amount to the U.S. Army Corps of Engineers Civil Works program to perform the critically needed construction and repair work on Whittier Narrows Dam to protect the citizens of southeastern Los Angeles County from catastrophic flooding.,CASJR14.0,1,-8.202669,-6.1291876,West,Failed 
30,-0.40552708009121397,-0.11679357187942566,0.0583834942794105,0.08696750660379757,0.007562357608446698,-0.06278780069129401,-0.09896397764659813,-0.09549555907837774,-0.08722191407783288,0.09283557203412227,-0.10010385778465361,-0.024787816013270663,-0.0343334199020057,0.041071249627915356,-0.08198631473325456,0.04498254776326465,-0.011640461187917174,0.022256106532655088,0.0022971650459467727,-0.025832644730716347,CA,S,Failed - SENATE,"Enacts the Wildfire Prevention, Safe Drinking Water, Drought Preparation, and Flood Protection Bond Act, which, if approved by the voters, would authorize the issuance of bonds to the State General Obligation Bond Law to finance projects for a wildfire prevention, safe drinking water, drought preparation, and flood protection program.",CAS45.0,1,2.589268,1.2932469,West,Failed 
31,-0.9280264950500804,0.013639415000375896,-0.11105864918830229,0.10534596636245921,0.029385313066447906,-0.06684351583343494,-0.019207239594456256,-0.044050859903316926,0.08391762147769116,0.004026875277305636,-0.08832616791502781,-0.016364201170367756,-0.04145528231500368,-0.0017025443125053552,-0.010002272809526747,-0.01556193663760539,0.007209832940549086,0.01762417173725044,-0.01860255044197263,-0.05660214619842501,CA,A,Enacted - Act No.  2019-347,"Requires specified things of the State Coastal Conservancy when it allocates any funding appropriated pursuant to the Global Warming Solutions Act, including that it prioritize projects that use natural infrastructure to help adapt to climate change. Requires the Conservancy to provide information to the Office of Planning and Research on any projects funded to be considered for inclusion into the clearinghouse for climate adaption information. Revises the definition of natural infrastructure.",CAA65.0,1,3.510523,12.132463,West,Enacted 
32,-0.8976357622271522,0.13045466406028716,-0.2254315731846749,-0.08112693650471776,0.12313408486018672,0.16516619204271013,0.007589760471742988,0.03145478553240472,-0.02190493697548269,-0.00497389404837,-0.035793348689483244,-0.05435452980571538,-0.07694606655810682,-0.0329672417031774,-0.042468105970982856,0.02882387377511211,0.010894807959520582,-0.03329420148996827,-0.008631529212183388,0.005297196847785984,CA,S,Enacted - Act No.  2020-06,Makes appropriations for the support of state government for the upcoming fiscal year.,CAS74.0,1,0.093311265,12.122043,West,Enacted 
33,-0.9761706267815059,0.005719139270211448,0.26409336536594485,0.00031366583134027974,-0.19486145828540694,-0.01851719504243975,-0.06442824992194628,-0.001697132782868964,0.0005227297736633745,0.07082284642062558,0.004974864669952646,-0.07935343403886488,-0.00019588656609215732,0.0361870288018686,-0.03183657665727982,0.002426022490421596,-0.03068613783954996,0.05715602413214292,-0.02813709095721433,0.03219336622470544,CA,A,Enacted - Act No.  2020-07,Amends the Budget Act of 2020 by amending items of appropriation and making other changes.,CAA89.0,1,3.930208,12.826526,West,Enacted 
34,-0.5979215905027421,-0.3650479794822752,-0.12467793147863135,0.11887844625345126,0.018733742363158893,0.11560940537378794,0.031580074302606044,-0.08133322058574909,-0.06592050105152132,0.07895445723805267,-0.09202127371426391,0.02617040347616435,0.034182354314437016,-0.008883693478358259,0.018211090633281475,-0.03655920461259972,0.018004620231652148,-0.010259971644824924,-0.03856442862530524,-0.025338911681553073,CA,S,Enacted - Act No.  2019-202,"Requires the city or county, upon the next revision of its housing element, to review and update the safety element to include information identifying residential developments in hazard areas that do not have at least two emergency evacuation routes.",CAS99.0,1,7.8351436,1.872824,West,Enacted 
35,-0.7402497256635975,-0.024217021719181903,-0.028827592797771914,0.13192575660232106,0.10255830585699709,-0.0023325691014104773,-0.04667565774354129,-0.0859091794010083,-0.02926093208476523,0.03465978509952774,-0.011661977142536578,0.0035745277391098416,0.02894657949132455,0.0214144508953363,-0.006639032754699273,-0.004661568483820416,-0.03714386410875277,-0.04587405393204923,0.0046980456304100875,-0.0638875735369565,CA,A,Failed - SENATE,"Prohibits a person from concealing, defacing, destroying, modifying, using, occupying, cutting, altering, or physically or visually obstructing any levee along a river or bypass at any of those specified places, any levee forming part of any flood control plan, or any other facility of the State Plan of Flood Control, including, but not limited to, any and all associated rights of way, without permission of the board.",CAA137.0,1,1.8193247,7.820176,West,Failed 
36,-0.5944812124124855,-0.08344270683068727,0.3505540469826277,0.14296167501143525,-0.10795810260194996,-0.08270734636245494,-0.10322691932213204,-0.06560351400213847,0.05481282392804069,0.029189400501210376,0.02486882136736642,-0.02037536508674253,-0.05146776036212477,0.06431811175382633,-0.07669643411240767,-0.04268246024773848,-0.020111520471157728,-0.007365553643085726,-0.04457559150407087,-0.018807974801019506,CA,A,Failed - SENATE,"Establishes a Local Emergency Preparedness and Hazard Mitigation Fund to support staffing, planning, and other emergency mitigation priorities to help local governments meet emergency management, preparedness, readiness, and resilience goals. Requires the Office of Emergency Services to establish the Local Emergency Preparedness and Hazard Mitigation Fund Committee to adopt guidelines identifying eligible uses of the funds.",CAA291.0,1,2.4739609,4.617366,West,Failed 
37,-1.0277317604483358,-0.3367157403934824,0.19413256859582886,-0.035844714228072054,0.20191828407788195,0.005303240661153745,0.053027166741219794,0.019900989392275192,-0.039873065413758665,0.017350786678193578,-0.006362091146622971,-0.010101909329601793,-0.0505776614275084,0.017206972286759527,0.02825816649141966,0.006325947583385405,-0.011410725265861307,0.023672302977795268,-0.01762780322323972,-0.013644485434730565,CA,S,Failed - SENATE,"Requires the Insurance Commissioner to complete a study on wildfire risk and insurance, including market based approaches, on or before a specified date.",CAS292.0,1,9.496553,11.822099,West,Failed 
38,-1.0320714465346246,0.29179308463750964,-0.13279833317047388,-0.04385307874207555,0.02697841686899334,0.08267471013127692,0.03789113915610002,0.11026619117737625,-0.07542014742572245,-0.06693008912656397,-0.010501969616474845,-0.004255884852705871,-0.030252326880002275,-0.03741821703642998,-0.004241079333542606,-0.0037214382352611726,0.009093918128501549,-0.0070866559177850405,-0.01871219529256813,-0.011665374338201515,CA,S,Enacted - Act No.  2019-762,"Establishes alternative procedures for the formation of an infrastructure financing district by the city of Oakland. Requires the City Council to initiate proceedings for the formation of the district by adoption of a resolution of intention to establish the district that, among other things, directs the preparation of an infrastructure financing plan.",CAS293.0,1,-0.55344206,15.954264,West,Enacted 
39,-0.07870297636110635,0.18163184364569862,-0.3319330084606517,0.1035480553600414,-0.08389633474338858,0.021239288285554443,0.051147471428684824,-0.0020106824573879437,-0.12970055207730197,0.00996580759304263,-0.09474202410036275,0.023140475489420026,-0.05225822446749344,0.014782133987169023,0.0323564171790106,0.0006116973007565322,0.1393986452362624,-0.0017607959188996433,0.020128000466403687,0.03543810340358787,CA,A,Failed - SENATE,"Enacts the Wildfire Prevention, Safe Drinking Water, Drought Preparation, and Flood Protection Bond Act of 2020, which, if approved by the voters, would authorize the issuance of bonds in the amount of $3,920,000,000 pursuant to the State General Obligation Bond Law to finance a wildlife prevention, safe drinking water, drought preparation, and flood protection program.",CAA352.0,1,-4.866297,-2.717323,West,Failed 
40,0.4347481675667935,0.06478517244025238,0.18545063005137097,0.35471790929827945,-0.07673360458823811,0.09088907962943604,0.003289841543655524,0.07417112844515714,-0.03007422278269224,0.09700147660445495,-0.023627532117415886,0.04411813036223378,-0.001220439147318583,0.012707896552715038,-0.027120841734748213,-0.013940534385101505,0.05431639514329454,0.014352170792336314,-0.02481897682104378,0.022108896595706518,CA,A,Enacted - Act No.  2019-350,"Authorizes the state to make funds available to plan, engineer, design, and construct a flood control project on the Pajaro River.",CAA489.0,1,-3.7749593,-9.126846,West,Enacted 
41,-0.6499685660388125,0.00895434459804817,0.0027456723323955137,0.008048802423734252,-0.006363504428939006,-0.0005848497718991873,-0.0450504969723841,-0.045732252471937775,0.055403927582827237,0.03197601517142976,0.011539986112433724,-0.046908821342270736,-0.026086167615105647,0.04576544114961394,-0.01850035232726964,-0.08918610133619993,-0.02452760270163726,-0.026689618483940362,-0.03551300916770363,-0.0003857679907297648,CA,S,Failed - SENATE,"Establishes a task force to study the workability, potential costs, and estimated timeframe to transition the I-Bank into a depository institution to accept deposits from state and local governments and to lend money to local governments for their infrastructure needs. Requires the task force to submit a report on specified elements.",CAS528.0,1,1.0228345,6.50266,West,Failed 
42,-1.0977859877309488,0.02576096133056055,0.3218447610796239,-0.00938933795235427,-0.14985625187094498,-0.007882156393051294,-0.037952744774770356,0.049056770936445816,0.041731234795894384,0.023571341009647546,-0.010716090233433246,-0.03864251495484279,0.004564117865790065,0.03423405038112424,-0.026984178015625766,-0.005981435155711751,-0.022800018412220215,0.011740487383646829,-0.011146816208729995,0.021908207531671182,CA,A,Failed - SENATE,"Establishes the Program for Coastal Resilience, Adaptation, and Access for the purpose of funding specified activities intended to help the state prepare, plan, and implement actions to address and adapt to sea level rise and coastal climate change. Creates Resilience, Adaptation, and Access Resilience, Adaptation, and Access Fund. Requires the Natural Resources Agency to annually make available information regarding any activity funded under the program on a publicly accessible internet website.",CAA552.0,1,4.415838,15.26194,West,Failed 
43,-1.3054584692997506,0.18062558247449886,-0.20977114665892296,-0.08310980761295805,0.01788328945498122,0.03605845421691526,-0.004179024188563666,-0.003292881442378347,0.019425366662692768,-0.007118902733506788,-0.008795386660318148,0.01485223414483707,-0.02969975464110633,-0.02900701775160988,-0.0188336315489894,-0.017226551619593848,0.01487126873971583,-0.010985365320103802,-0.008252736164188096,-0.019622017649795438,CA,S,Failed - SENATE,Makes appropriations for the support of state government for the upcoming fiscal year.,CAS808.0,1,2.8966608,18.541155,West,Failed 
44,-1.0054013343505634,-0.3399222265110282,0.18784859428956277,-0.03970835635486632,0.21269687058239867,-0.0014696958526352283,0.04852392877950585,0.019172640631030458,-0.038710428220285635,0.027054202780210014,-0.019931028726382236,-0.007075060350800247,-0.0520409396968156,0.019022592337232944,0.02682252591095169,0.011732653702872076,-0.014973058118641547,0.026758694912114283,-0.01578880749583264,-0.0069248681610271975,CA,A,Enacted - Act No.  2019-292,Renames the San Mateo County Flood Control District as the San Mateo County Flood and Sea Level Rise Resiliency District and provides for duties and powers.,CAA825.0,1,9.4665985,11.461997,West,Enacted 
45,-0.19013929318639394,0.3937530546359638,-0.2821496072198301,-0.07494577357158438,0.0437956107389064,0.009169305651565122,0.11352620278710136,0.08608256326470018,-0.2049980492418906,-0.016413444283763446,-0.03845721904470122,0.07374782909877003,0.0404303382998175,0.039005941372367285,0.043874896802314045,-0.0291876258421565,0.03753085346749811,-0.008336372533190677,-0.030288622919029715,-0.017718973880454014,CA,A,Enacted - Act No.  2020-208,Requires the Mossdale Tract to achieve the urban level of flood protection by a specified year. Authorizes the Department of Water Resources to require the San Joaquin Area Flood Control Agency to contribute its fair and reasonable share of any property damage caused by a flood.,CAA838.0,1,-8.697709,0.30396387,West,Enacted 
46,0.9055001241014706,0.20524938980920163,-0.3603329339812094,-0.208412541566886,0.09615496455302602,-0.045573748067061624,0.00043297339075148755,0.04595600407274945,-0.06352122686036996,-0.015389570661432383,-0.09227878711721786,0.011084814246983541,0.027706764103358695,-0.04860397320386986,0.04401489097266522,0.0627786744104281,0.030045508307612833,-0.016807343928077843,-0.07060202182857067,0.05047859981916113,CA,S,Failed - SENATE,"Establishes the Yolo Bypass Cache Slough Partnership Multibenefit Program to support the development and implementation of projects within the Yolo Bypass and Cache Slough region. Requires the participating agencies to work in collaboration with the participating federal and local agencies to promote the discussion, prioritization, and resolution of policy and other issues critical to the successful implementation of projects to advance specified objectives in the Yolo Bypass and Cache Slough region.",CAS946.0,1,-3.30779,-14.099062,West,Failed 
47,0.10274471658614637,-0.04258193003853756,-0.42845283935494904,0.018102784013877292,0.002011464311040446,-0.13788617782357146,0.08895951239519057,0.08895599507713717,-0.04790956106124959,0.03222988336752342,-0.0889279896451676,0.020901609986896687,0.031251808069179064,0.05135396737934159,0.042704610102570255,0.054105960377626175,0.11344589372780152,0.02226960787999575,0.0023962298942356683,-0.02768628530955697,CA,S,Failed - SENATE,Creates the Sea Level Rise Revolving Loan Program within the Infrastructure and Economic Development Bank to provide low-interest loans to local jurisdictions for the purchase of coastal properties in their jurisdictions identified as vulnerable coastal property.,CAS1293.0,1,-2.2481833,-5.5693564,West,Failed 
48,-0.7248519799713281,-0.1514936836033576,-0.07071056551534508,0.246790673175352,-0.04073098146524055,0.13043211907970328,0.04233255965536396,0.02209117929231684,-0.011713406693220728,0.0235827942483689,-0.08374087339956075,0.04252827123308642,-0.003127724048620906,-0.008625650809479982,-0.004506860967318795,-0.017820493111670846,0.06651566643526374,-0.019508723334236724,-0.029217833599794532,-0.035802637529311225,CA,A,Failed - ASSEMBLY,"Enact the Climate Resiliency, Fire Risk Reduction, Recycling, Groundwater and Drinking Water Supply, Clean Beaches, and Jobs Infrastructure Bond Act which would authorize the issuance of bonds in an unspecified amount pursuant to the State General Obligation Bond Law to finance a climate resiliency, fire risk reduction, recycling, groundwater and drinking water supply, clean beaches, and jobs infrastructure program.",CAA1298.0,1,6.1098356,7.2305946,West,Failed 
49,-1.1092713388566784,-0.022816773548614708,0.2072579011392577,0.02927817096993899,-0.14690122947928055,-0.013521499263345014,-0.04546284649428676,-0.012117771882230472,0.004397078879274683,0.05522442939004206,0.023276080251735685,-0.07921125579146696,0.009402457692640706,0.03537855457174142,-0.01356187574583671,-0.010332760312713626,-0.03833813376676045,0.03366652806077716,-0.027340730149045582,0.034016171627032556,CA,S,Enacted - Act No.  2020-371,"Exempts the proposed sale or lease of certain subdivision interests from certain reporting requirements. Specifies that this exemption only applies with respect to specified provisions relating to the filing of a report with the Bureau of Real Estate and does not affect any determination whether there are five or more lots, parcels, or other interests for purposes of specified law.",CAS1473.0,1,5.2562513,15.137784,West,Enacted 
50,1.975937442892016,0.16764284834687923,0.05034183939312368,0.06402986635914606,-0.03752355491173761,-0.34076545236087735,-0.2632043687285265,0.03248498472161271,0.049822687708641934,0.053249062077588685,-0.215638443033394,-0.10326592489159653,-0.07307878045523854,0.10460645820560277,-0.04454035497961819,-0.05588765216507228,-0.07549997743096991,-0.01581833578329007,0.02573450919288847,-0.046890605308879736,CA,A,Failed - ASSEMBLY,Makes appropriations for the support of state government for the current fiscal year.,CAA1917.0,1,-3.1179676,-19.269558,West,Failed 
